uri,idf
spotify:track:3Mc1xGYvVuRqzJDTcfnnjI,3.0
spotify:track:3MdYFBIzPf7lSJnI8wi3Ka,2.0457574905606752
spotify:track:3MdrhlrZQi9K2d2sEVrTiA,3.0
spotify:track:3MhSfmmm32FhVFqDXQP4tM,3.0
spotify:track:3MhauDni0SoCRSfv3eSrts,3.0
spotify:track:3MhbB5T6ZickGjX7Plty7x,3.0
spotify:track:3MhdH8PxqH1FuQp3HBptUI,3.0
spotify:track:3Mici8BavxhyR0y0CXFPBN,3.0
spotify:track:3MiqOpuuhAe0Plq31DCGP1,3.0
spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,2.154901959985743
spotify:track:3MjrueDQKVr6xDDseZwhEd,3.0
spotify:track:3Mjx4rEp0Ocq05nK3MONxt,3.0
spotify:track:3MjyHgdE0is0WcOs6hpRt3,3.0
spotify:track:3Mk4DNBchI4vCJo14dReCn,3.0
spotify:track:3MmXDMyijIUBREBCvCPwVb,3.0
spotify:track:3Mmt6Xk0H6VR92PEp6x3hP,2.5228787452803374
spotify:track:3MnbXlC1N7GdS9M8HzA6no,3.0
spotify:track:3MozD1ULsGUxLOi1oqYFAh,3.0
spotify:track:3MpR460YBQfy8WJLQZghuD,3.0
spotify:track:3MpdgSxThlICp5LSsZejGf,3.0
spotify:track:3MpwmYhbhZxMv1GNm1Db0K,3.0
spotify:track:3Mr6ofzF6ZuYiqHh8qNud3,3.0
spotify:track:3MrRksHupTVEQ7YbA0FsZK,2.6989700043360187
spotify:track:3MtDQo1k13j09z2gbeBCGb,3.0
spotify:track:3MtP9T0WF4xbIo8vqHYeXM,3.0
spotify:track:3MwDAJnenHxsvVd9gEAfNv,3.0
spotify:track:3Mx3RiHDXdWxlYB3HhEaJz,3.0
spotify:track:3Mx6U6CpcvLj4fHYneg5RB,3.0
spotify:track:3MxIlabhpddUiecrmB1OnW,3.0
spotify:track:3My2rQzwleDZFRxcPtrbyo,3.0
spotify:track:3MykNWa65IP2VN1Qa6B9yK,2.0457574905606752
spotify:track:3Myntj4vJoLNyEOEfovZjS,3.0
spotify:track:3N2vguLj8Ykszi6RCt0OTN,3.0
spotify:track:3N5oiETJEStSB71TjTFkWV,2.3010299956639813
spotify:track:3N6VjNXKIFcmUWYEFCBP9X,3.0
spotify:track:3N6zEvEEIJLABo1cRy5Nfe,3.0
spotify:track:3N82TYrLNCm71b3t0h1LLB,3.0
spotify:track:3N99uijnIi3v1iPQlFSR53,3.0
spotify:track:3N9MyePXIOVxX9xlYQGHMF,3.0
spotify:track:3NAGKEkJN7cUTaIYqFnF8l,3.0
spotify:track:3NBDgwEAGMj0aKRsU8zoO9,2.6989700043360187
spotify:track:3NBaRbtOscfutuNfkt7aOh,3.0
spotify:track:3NCkDe3EDxaidAlN9xFIyp,3.0
spotify:track:3NDPcoeno6oasqi6Hs75Ax,3.0
spotify:track:3NE6I1PCiTL8JAhVmC0SDb,3.0
spotify:track:3NE8t6Jt1bNluyrlaoIDOR,3.0
spotify:track:3NFVSwV1hkqvpVMY2OVe3g,2.6989700043360187
spotify:track:3NFuhV86C8dSVB2CfX2KiC,3.0
spotify:track:3NGT0Td7H4Is1qrlDQJxma,3.0
spotify:track:3NHHb2b16w7H2sOTpxEdfN,3.0
spotify:track:3NHwm07hzZwWRanDokUJsT,3.0
spotify:track:3NIFbLaxYWsvNpy1MOl8GR,3.0
spotify:track:3NJG6vMH1ZsectZkocMEm0,2.3010299956639813
spotify:track:3NJG8YrfiLJTt0eNymXeNt,3.0
spotify:track:3NJn7p1nrI3R8alivEMPwB,3.0
spotify:track:3NK5ac9dl9nqvMN9LggwX3,3.0
spotify:track:3NKLPcvDM0pefpLNcmui2W,3.0
spotify:track:3NLnwwAQbbFKcEcV8hDItk,2.154901959985743
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,2.0457574905606752
spotify:track:3NMJeONgSfCOlmtICAmUT8,3.0
spotify:track:3NNlaXJYTNx6qnYPGfkDlO,3.0
spotify:track:3NOkvoXTzNsPPRFQQaAG9b,3.0
spotify:track:3NOweI7UeWPF9PzgEsiG78,3.0
spotify:track:3NRbTkkEQFXdZObQ7ppjhR,3.0
spotify:track:3NTaEHQg5iVrRRNWlnK4RY,3.0
spotify:track:3NUWKgLokJHSNlXVw88dJ9,3.0
spotify:track:3NUXLtK8UGdD8TvZ12b4dD,3.0
spotify:track:3NW5y01Tna1lSVzAoe7imO,3.0
spotify:track:3NWTRZ0A8xKlBP1qgNftql,2.5228787452803374
spotify:track:3NWriGPDUHUhZSbtDj2rMd,3.0
spotify:track:3NXMZPpfTtiyteVW87c5EC,2.6989700043360187
spotify:track:3NYCaxkggl0Hh8vQptSUvV,2.6989700043360187
spotify:track:3NYn4Y2PkyLKq6wTevar0b,3.0
spotify:track:3NZO8pQN7SBHNq7uxld5Ts,3.0
spotify:track:3NZgZvbaqW8uPerEhP8UpC,3.0
spotify:track:3Nbcx1svCSzmyYG2I81YCZ,2.6989700043360187
spotify:track:3Nbgpc2ooFHtkCT9ZLRFXg,2.6989700043360187
spotify:track:3NdDpSvN911VPGivFlV5d0,2.0457574905606752
spotify:track:3NeLsPSrcyM4uNtE0RB0Gc,3.0
spotify:track:3NeOHAmglQ3wsZwasiA3Ma,3.0
spotify:track:3Neq64Rd5NIYZHmdSIUcli,2.5228787452803374
spotify:track:3Nf8oGn1okobzjDcFCvT6n,3.0
spotify:track:3NfxSdJnVdon1axzloJgba,2.6989700043360187
spotify:track:3Ng9R7UMhaaATQdJDsRJNz,3.0
spotify:track:3NgCzSW98SsqBdpYcnm4kv,2.6989700043360187
spotify:track:3Ngl8Fn5UtCl2K7UD7EF9e,3.0
spotify:track:3Ni6ZPaSxnvzWTpP9chwY4,3.0
spotify:track:3NiqzLj51KIwM9yMfai276,3.0
spotify:track:3NjEJmN5AkKmrnsFLoRALX,3.0
spotify:track:3Nji7hyUpVsmS6R0YarNtu,3.0
spotify:track:3NkysRAqcPVw2EsdylJvpu,3.0
spotify:track:3Nl6eD5Jz6TLESdBx1Mpjo,3.0
spotify:track:3NlRw4geKm0ltghT1zrTx2,3.0
spotify:track:3Nn0qt9sbNZ8VL0qEZJ0lJ,3.0
spotify:track:3Nnam8HgsZ7fx87GJIXKt9,3.0
spotify:track:3Nnm4EROP8wEnMpcmapvLR,3.0
spotify:track:3NnuqIyQFj6IJVVtNNqltD,3.0
spotify:track:3NoiESE3R0aIhbjQv4qEvs,3.0
spotify:track:3Np3DKcOQuraKONOVVMxGJ,2.6989700043360187
spotify:track:3NpezR4c8LWZ4rHdfFDkYk,2.3979400086720375
spotify:track:3NpsflsHTAoand4Jl3ruP7,3.0
spotify:track:3Ns3lcE4VzhFJCqcevhvRg,3.0
spotify:track:3Nseorafz0uxtBrzFMKEsy,3.0
spotify:track:3Nttjgkm2lDCRVFpMh22hv,2.6989700043360187
spotify:track:3NxAG2ni1lLa8RKL6a0INc,2.0
spotify:track:3NxAxBnK66q0ZpIWeH9xlp,2.3979400086720375
spotify:track:3NzKjNZ7vIEBu7fLMDl4Sl,3.0
spotify:track:3O0590MTDPrpZ3GMk8k0Pb,3.0
spotify:track:3O0Tbgr7rIMqymCiRWKo7x,3.0
spotify:track:3O3U0jRJR7HpKLhx2t35IW,3.0
spotify:track:3O3ZcRaRwkGsYbwtyriwxY,3.0
spotify:track:3O4EkwfZ2TlQfFJ2fm1ThF,3.0
spotify:track:3O4RIc8QNEH8jOIzc5TpBV,3.0
spotify:track:3O4mrgA9FYu5MA79rqTfpL,3.0
spotify:track:3O4rUX2Em7ZJ3HS0VdV0kD,3.0
spotify:track:3O4s2m47MFhnGqmpkjoKYk,3.0
spotify:track:3OAkZ3lhYDqFONuvMD71D2,3.0
spotify:track:3ODXRUPL44f04cCacwiCLC,2.3979400086720375
spotify:track:3OF76yx8CGiDwzSCT3BeDv,3.0
spotify:track:3OG7uYLWVPG8HoS2fIJYA1,3.0
spotify:track:3OGZfxVRLrJPzrkrR4hYiw,2.5228787452803374
spotify:track:3OGuiEDR8XXjaWqbOaVqUA,2.3979400086720375
spotify:track:3OHdhLUobIIKskQHLJAaqe,3.0
spotify:track:3OIrQNfuPrXxrlZiMVQ9V6,3.0
spotify:track:3OKuWhudVOq3FP1j3Ytqck,3.0
spotify:track:3OLl5Fyq1I8cl0fdI6XzVp,3.0
spotify:track:3OM0cHwmJv6ZpsCgrEzXPh,2.6989700043360187
spotify:track:3OMJL0cpb3wXRC3cqnfoYz,3.0
spotify:track:3OMh7VdOoWgtKhJimQQywz,2.6989700043360187
spotify:track:3OMpIoONQH8rSscaZLozFQ,2.3979400086720375
spotify:track:3ONT9bbXlvp118QYHr4f1U,3.0
spotify:track:3ONiTtfQtVjcUq0Cz8bPLJ,3.0
spotify:track:3OOFEF20WqtsUPcRbPY3L7,2.6989700043360187
spotify:track:3OP8W1N7mzPl2M5PVtgw3h,3.0
spotify:track:3OPTC8mggvGZtzttMqPY4x,3.0
spotify:track:3OQRlDn4ZDQdZWBTsjz5pZ,3.0
spotify:track:3OQu3z3okKVmWxSXTTHak5,2.6989700043360187
spotify:track:3ORfa5ilEthp2U0TRcv7kv,2.6989700043360187
spotify:track:3OSWd22lk4aBfUaqLu3m9x,3.0
spotify:track:3OShUXCdmSZREt7yNbdRHG,3.0
spotify:track:3OTGIMpePnTxxjigPJW2eA,3.0
spotify:track:3OU0haq5ApIev6aG3aBDLa,3.0
spotify:track:3OXpOuqxPaFDO9rLNn1Jvb,2.6989700043360187
spotify:track:3OXpdrHLT4IqM76RajgM6Q,2.5228787452803374
spotify:track:3OZ40egQbNWeTe0BnR2QKa,3.0
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,1.9586073148417749
spotify:track:3OcQkcvTcohs8vO8Rd3sKF,2.3010299956639813
spotify:track:3OdagyQ4hd1hvpVChxkJsJ,3.0
spotify:track:3Oe2Ddja6xlVzaQ93uMRWV,3.0
spotify:track:3OeQl1CTURzhwzd5R4KWrf,3.0
spotify:track:3OeUlriM0EZHdWleJtjoVr,3.0
spotify:track:3OfiRybgoMcTtEFKuvyx0r,3.0
spotify:track:3Oiauiojgokw9vWQvFmEoI,3.0
spotify:track:3Op9o0jrflfAJCnev534zI,3.0
spotify:track:3Opk9C8pMgBCmbqXelH0I5,2.6989700043360187
spotify:track:3OpoDVx3Ct42RM68Bvffvy,3.0
spotify:track:3OrD0xAh6aAcfiQwg7Bnrg,3.0
spotify:track:3Os0VNtvEnRFlXSK5dvOFu,3.0
spotify:track:3Osd3Yf8K73aj4ySn6LrvK,2.0457574905606752
spotify:track:3OtNnoaqpVOMvn8XfQ74l7,3.0
spotify:track:3OvziI3tGGfEdeP3IhEdsz,3.0
spotify:track:3P2gFIr4J5eLgllfYmrVbo,3.0
spotify:track:3P485BL62JgV5xRhHwDJPu,3.0
spotify:track:3P5CkJ2Hivngpn3e0Qp69S,2.6989700043360187
spotify:track:3P5fpAsYOK3Id5z120cS9f,3.0
spotify:track:3P6R1yxdJbhheBLUEOfs9l,3.0
spotify:track:3P6fS71hWhZvOnnxQojJ0Z,3.0
spotify:track:3P7ImYt96jhzYvlfGVu50I,2.6989700043360187
spotify:track:3P8hjF79nUnyKyU7Z2vwpg,3.0
spotify:track:3PBCoB2U89sRk3PMjrvr9d,3.0
spotify:track:3PBKcE5sDRSjvcYDjeWZFW,3.0
spotify:track:3PBrUKqTxI7fBC7SmXPA9J,3.0
spotify:track:3PBudzS3mMBeflO0qGuRmr,3.0
spotify:track:3PCUkMfulW7McvhqMpvbRX,3.0
spotify:track:3PEgB3fkiojxms35ntsTgs,1.9208187539523751
spotify:track:3PFaFVWq5wucLu6s4baj9D,2.3010299956639813
spotify:track:3PGx1ImECguLIIZQTpThvk,3.0
spotify:track:3PHAN9g1qziYB16D7Vs91A,2.0969100130080562
spotify:track:3PIDciSFdrQxSQSihim3hN,2.6989700043360187
spotify:track:3PIVUj3TjaFKKhzrVFhlx6,3.0
spotify:track:3PJ9yQv8IUmLx24KFvaVEI,3.0
spotify:track:3PJivN5BZ2ckFa22igIu4a,3.0
spotify:track:3PJq5Cu74e3bIes9sY7jM1,2.6989700043360187
spotify:track:3PLN4aXK0A8B76p0OYUDFd,3.0
spotify:track:3PNgj5CBfpueVk6q65ouIH,3.0
spotify:track:3POjYi0gbdPYdGFlboDcma,3.0
spotify:track:3PSCrQWiy7ybINBkU2JKZE,3.0
spotify:track:3PSMcb1gU5A8DveqU2K4z2,3.0
spotify:track:3PSyMz1B01CHAmhjPnr5Df,3.0
spotify:track:3PTNnIdttB1wMvX35x216e,3.0
spotify:track:3PTW5X4BlDqVkxNoTTqBqb,3.0
spotify:track:3PVukkbEGmJGoyJG2lfBPP,3.0
spotify:track:3PYczFJkdQIBfvC5FM9bNa,3.0
spotify:track:3PZW66625MiyEmZaat7tce,3.0
spotify:track:3PZz2vAQq0i6nmL2BMD2Pp,3.0
spotify:track:3Pb9QabepyR9e9D8NqorPH,3.0
spotify:track:3PbHle8KhJp6GuO1jLdEmQ,3.0
spotify:track:3PcFXZTozW5tnYr43jlLNh,3.0
spotify:track:3PcIyN4w8oNpcPFv4dNeVy,2.6989700043360187
spotify:track:3Pds1If7OE27u4psak0aUh,3.0
spotify:track:3Pe5Rih4ypdLUPH7uifNnI,3.0
spotify:track:3PeoRObpd6eWdK7jyfyhpf,3.0
spotify:track:3PfDrY4xk6JpfOBzXcMQih,3.0
spotify:track:3PfLaEnZ7rLjY0NBv2Y1qH,3.0
spotify:track:3PfOr0zcqy2aOqHaMxnzbK,3.0
spotify:track:3PgZ3mM7KT9YubwfrYqb7H,2.6989700043360187
spotify:track:3PiLXdCPz0AryrzRR5OlJQ,3.0
spotify:track:3PiLfzEXHrvT1oJKR8PAJt,2.3979400086720375
spotify:track:3Pmd1Uc8dXbdWTjSCQw8vs,3.0
spotify:track:3PnOOmkxruDDAiMYZZTgO7,3.0
spotify:track:3PoVnGD61nCzP15NpF6Rxm,3.0
spotify:track:3PpEXmYJRhdtZSDYSzBMKp,3.0
spotify:track:3Pu3IChaAoa5EjgUBv5F6x,3.0
spotify:track:3PumxCrmxvAD76tzNmvRBj,3.0
spotify:track:3PvzvltQZLIKk9YgoMP3Yq,2.0969100130080562
spotify:track:3PwN2kjjGbOMTWOVKFcoTB,3.0
spotify:track:3PwT4UE95RrHyn6pheYS4g,3.0
spotify:track:3PwuKXahVVa8zYW3B0CWix,3.0
spotify:track:3PyKyatWHlHeqASgRYSkpV,3.0
spotify:track:3PyxRRkrOzPL42ZxdmbWX1,3.0
spotify:track:3PzByIQAYi0uvfbdM0brMn,3.0
spotify:track:3PzLG7tXfwF35yPagkftKe,3.0
spotify:track:3PzsLpCMpHViX7vxPtf4uE,3.0
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,2.3979400086720375
spotify:track:3Q2hvDrSBaRP3ihAnJEXSI,3.0
spotify:track:3Q2tKt6gKdn9LUMcHFxNJy,3.0
spotify:track:3Q3myFA7q4Op95DOpHplaY,1.8860566476931633
spotify:track:3Q4TrciFW0rFrcKqyMZUCg,3.0
spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,2.5228787452803374
spotify:track:3Q6r9Ma5VCOAirTjJIYFHA,3.0
spotify:track:3Q8IgbIg5sgm1cq5GeJ54N,3.0
spotify:track:3Q8zopc4ABXhysDb1sgLVW,3.0
spotify:track:3Q93blAKEfm7gx61pPl7Pq,3.0
spotify:track:3Q9b9Gt7ouG04Pw6iA3rGi,3.0
spotify:track:3Q9t1A12iUemHTAWnH7PjD,2.5228787452803374
spotify:track:3QAWgoXqVTJ77tmy4ctoyB,3.0
spotify:track:3QApvQarSNFTzhkB2ZabVv,3.0
spotify:track:3QBPqp9uOfFwNxkw5idavo,3.0
spotify:track:3QCUSS1GoPfR1c2E43lzAv,3.0
spotify:track:3QD2mDnbcTQNTIyJRmNmut,2.6989700043360187
spotify:track:3QEXz3VrVDYXko90MtCcHE,3.0
spotify:track:3QEYmDt1FwOkFBFD74cEzZ,3.0
spotify:track:3QEkTxcsLUPfE33cRZ4y2K,2.3979400086720375
spotify:track:3QGGUSABoYUrmmzZjwG67N,3.0
spotify:track:3QHA3SBpz2SDEpI1HuMT0e,3.0
spotify:track:3QHMxEOAGD51PDlbFPHLyJ,2.221848749616356
spotify:track:3QIn98ntBA7u7U70hpkXIc,3.0
spotify:track:3QJXn8WqhtVWscEzGFfPJi,3.0
spotify:track:3QMAIDBZ4klUAi053ZuYV1,3.0
spotify:track:3QMvfrZxByR90Dw5qBOAQO,3.0
spotify:track:3QNRhbOSUwhZw2gACHXSjE,3.0
spotify:track:3QNSOch1GUP0m5GVZ1F2Fp,3.0
spotify:track:3QNqjprCpNQOD4JZsXdgg1,3.0
spotify:track:3QOO9Pi6VB7qySvclOfLGO,3.0
spotify:track:3QOllXZu7hOPu3Vv29XVZG,3.0
spotify:track:3QPKkP40zmc6xBtJMrXSNi,2.6989700043360187
spotify:track:3QPQItOROGQUBbStogfu2g,3.0
spotify:track:3QPUsJ2dZUPGSuEB2q1fW3,3.0
spotify:track:3QRG2I99rULAsYCAsNx7iC,3.0
spotify:track:3QRM0qZB7oMYavveH0iEqx,3.0
spotify:track:3QRRxvkXpXOGorhCtp8XTR,3.0
spotify:track:3QSTCT6N8cLMboxIInwjEt,3.0
spotify:track:3QUwnNQqT6HpJMwKrSdbfA,3.0
spotify:track:3QUzcFDeN1FwQGpmbMhYIX,3.0
spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,2.5228787452803374
spotify:track:3QVC47LF2Df3yJwZQjFlub,3.0
spotify:track:3QVcPX50jXyonJ6DTgEq6G,3.0
spotify:track:3QVu5yFeifgUwpX35PFrmx,2.6989700043360187
spotify:track:3QWjljChcOMkRDYSzF33Qr,2.3979400086720375
spotify:track:3QXrgOxKl8ib0icOzMnOgt,3.0
spotify:track:3QYXgYgff77dt42xLnhUaf,3.0
spotify:track:3QZ7uX97s82HFYSmQUAN1D,2.3979400086720375
spotify:track:3Qa7yHQnNjqFjWhvcC7hxF,3.0
spotify:track:3QcuZo6WLcFkqqLmDs0d95,3.0
spotify:track:3QczGFzPU2pr54vcRn90at,3.0
spotify:track:3Qe097eJNp9MfpT2PieEw0,2.0
spotify:track:3QhaYX9Yr5rmRLlgl37ZMl,3.0
spotify:track:3QhbkvIrMczrLURiNROwJ5,3.0
spotify:track:3QiAAp20rPC3dcAtKtMaqQ,2.3010299956639813
spotify:track:3QjQp2bfAvLTCSi8Zhzqis,3.0
spotify:track:3QjwmVtX6kxkxZ2NbF7vbX,3.0
spotify:track:3QlwYy4Vw0zX0ut8eazXv2,3.0
spotify:track:3QmWlJFxUIbs3cMOyfaZCD,3.0
spotify:track:3QmgCKiL2S6LIw34LdhU6K,3.0
spotify:track:3QnEp4rluCxUwgpXT43jmC,3.0
spotify:track:3Qne46gyDAR1GdBiRsIpUj,3.0
spotify:track:3QntQwzIBV704yqCHLLmyH,3.0
spotify:track:3QpQqZ63KSCeT3Bg7wpaea,3.0
spotify:track:3QqgI2YOeIsgyewBbH8ZG0,3.0
spotify:track:3Qru36Ylp86E2Q4dWB4OnQ,3.0
spotify:track:3Qu5bTS5AvgS0TpeGhQyfc,2.6989700043360187
spotify:track:3QvOV1QYPPre7gjppKyeON,2.6989700043360187
spotify:track:3QvZMj8uxJFMtu81y3dmfx,3.0
spotify:track:3QwBODjSEzelZyVjxPOHdq,2.154901959985743
spotify:track:3QwbKe0s8TcNclzXAXHeHy,3.0
spotify:track:3QyPsavxL681NX7SPVGd5T,3.0
spotify:track:3QzbEvmnuZIONNv82PylZb,2.3010299956639813
spotify:track:3QzqoI929c183jQlaBZQBS,3.0
spotify:track:3R1AWrE3Pg7uJayuzlFa62,3.0
spotify:track:3R1sXBo5rq98Jb9bgapaEZ,3.0
spotify:track:3R2GbvW4nga8i11gSwW2jV,3.0
spotify:track:3R3ZIvOTY2zGtvmAWpl6c1,3.0
spotify:track:3R45AZAP6iV0XqOXMCH9rn,3.0
spotify:track:3R5iSho1GUcyHbzXUWBhEw,3.0
spotify:track:3R5kmOWWq2JkOFiu5wLXZr,3.0
spotify:track:3R7Y4q7kECcZkT5LCn8QP5,2.6989700043360187
spotify:track:3R8CkRVTFPPplYzN9ai94I,3.0
spotify:track:3R8HwsTR2D08asDHbK3q80,3.0
spotify:track:3R97rNX7JnmshCWBwOSFet,3.0
spotify:track:3R9w5sp2o9TljPmVPlqrPI,3.0
spotify:track:3RAMLlYnwk3CObaU4V4RBx,3.0
spotify:track:3RBGG1be9aBaSvjnw6ABkh,3.0
spotify:track:3RBLfzw7SoyiAcOncA37De,3.0
spotify:track:3RBluWmSoG2pGA1OePzGJI,2.6989700043360187
spotify:track:3RCAqOwQCpZ1qvKKTpVVwz,3.0
spotify:track:3RCj5fG55qjtmnEML1gpnA,2.6989700043360187
spotify:track:3RDLHPHvCrNzulbaIF97hs,3.0
spotify:track:3RDcUlLGp3SLp2AmUbUbls,3.0
spotify:track:3REpoSy3loq8UCjzSsv77V,3.0
spotify:track:3RF1MJs75M3WgMgyjjXoYR,3.0
spotify:track:3RHx9XHD49fq7i2x78TTeb,3.0
spotify:track:3RIm6wVHLJ8ltnKU2k5yRV,3.0
spotify:track:3RJuptH9QoeJWzHd4ZCI0u,2.6989700043360187
spotify:track:3RKblQNJs8HPvWBgXmq6nn,2.6989700043360187
spotify:track:3RMeOetCdXttthQK0clPuz,3.0
spotify:track:3RMivVs2SmTCpcrW5qmCqY,3.0
spotify:track:3RNlTNO1OzaZis1yLpo8yc,3.0
spotify:track:3RNvMhYFEwpCgPnDGKR5MB,3.0
spotify:track:3RNyGLgSvmVRZ7xKUp8Wgd,2.5228787452803374
spotify:track:3RP0QOv0O6aRZQD2jae2j2,3.0
spotify:track:3RRRDZig4RNJhVGfwwOOFZ,2.3010299956639813
spotify:track:3RTJtvK1dnusqX6SAwoETe,3.0
spotify:track:3RVGMThEV528jPZdfcRhL0,3.0
spotify:track:3RVnGPQfCm1r9Apk5Fvrpp,3.0
spotify:track:3RVupqMb1zXl8FNG9TlWBZ,2.5228787452803374
spotify:track:3RYvNkQXusX9fI9aWgNt4D,3.0
spotify:track:3RanTwEhSCzRkoRWBr04cv,3.0
spotify:track:3RateSD2PJ9fGZzHnRmIAT,3.0
spotify:track:3RcL8zEhumtAeyuluvhQef,2.3979400086720375
spotify:track:3RcTV0VBkSwzHNMghOmRbm,3.0
spotify:track:3RdVIRIXwmxBG9c6LBDo2W,3.0
spotify:track:3ReFBi6pcCj7IOeb2bsMgV,3.0
spotify:track:3RfNQMIeuL2QC9l4VxOMoj,3.0
spotify:track:3Rg5jUOzXUNFi7vaEJUrye,3.0
spotify:track:3Ri53q3oiCcp5n7RybiJoW,3.0
spotify:track:3RiPr603aXAoi4GHyXx0uy,2.3979400086720375
spotify:track:3RjpWcqqxXuRK2fhg6fCkr,3.0
spotify:track:3RlFUcKkAKIIrTHYOKDF9C,3.0
spotify:track:3RlcLpMmRvSd84Uw6Yt4Iw,2.6989700043360187
spotify:track:3RlsVPIIs5KFhLFhxZ4iDF,2.3010299956639813
spotify:track:3RnBlP4tGA3lEhnoalQIai,3.0
spotify:track:3Ro4UjtRpYh4lWjuOUQYP7,3.0
spotify:track:3RoaaFOCcoceMDMj06LMX0,3.0
spotify:track:3RpFUptJ1wRye0nzPll7FP,3.0
spotify:track:3RpNsrSqHf3QOGz6SRLh3p,2.6989700043360187
spotify:track:3RqUDBn5w7RzqUyzQE5ECj,3.0
spotify:track:3RqnWbtQpoeoU7EpS5H7VS,3.0
spotify:track:3RuXekS5criwismaaj87iF,3.0
spotify:track:3RwbqrHZwHg3hpe6sOxMpE,3.0
spotify:track:3RxWFWFzxg08xJFkJjMnAw,3.0
spotify:track:3RySVukMPe4R7lAP8oGI17,3.0
spotify:track:3RyvN8IJHRJVv9BXuy0ay4,3.0
spotify:track:3S0OXQeoh0w6AY8WQVckRW,1.744727494896694
spotify:track:3S1mi089EXdZfG6ceRPP5R,3.0
spotify:track:3S1o3PmUNYOwoeAPcTxNdF,3.0
spotify:track:3S2FbH4sFIpjuOwBLurWfn,3.0
spotify:track:3S2R0EVwBSAVMd5UMgKTL0,2.5228787452803374
spotify:track:3S2hf80dIHHzyXP5zK66f1,3.0
spotify:track:3S32vpPd3SRIBw2H5jki2p,3.0
spotify:track:3S6Lbf7e355wczgdtoivhw,3.0
spotify:track:3S8MULex6JTuSW77zO0fFn,3.0
spotify:track:3SBCR2T4TrV2m7JBhjgFW9,3.0
spotify:track:3SBPemue1QPQk2no8SfRb6,3.0
spotify:track:3SC4yUuwlSL8NvsYgo7B0M,2.6989700043360187
spotify:track:3SCpPeSGAAVaUXPWdsHyRO,3.0
spotify:track:3SDy89uhprs7ja0RZbCGdA,3.0
spotify:track:3SECvjJ2XALOfpvpaumSmn,3.0
spotify:track:3SEd8nPd8MpGwk6ZZ8tk2j,2.3979400086720375
spotify:track:3SErMoIKdRELto2OspGs5L,2.3979400086720375
spotify:track:3SFB3fwyh3fhfF2DkVgM5g,3.0
spotify:track:3SGWp9fJCzgK0WcpcKSQdy,2.6989700043360187
spotify:track:3SGhZ9mc7dbxrPMJEKlOlV,3.0
spotify:track:3SHNPVrSTZDykf5Z9344E9,3.0
spotify:track:3SHdmC9qIxJL9kTZ7KsYGY,3.0
spotify:track:3SI3T90svXIEv18pMRDWdc,3.0
spotify:track:3SJCFyOXRYdaWgyrXAAUk9,3.0
spotify:track:3SJSvg6LiuZFpZLT1dI8pc,3.0
spotify:track:3SJv9Gmnq6VXM9xNITfIw1,2.6989700043360187
spotify:track:3SKzTIl9mW0DadTys9SFo3,2.5228787452803374
spotify:track:3SLCANj5L5TMEuoEoul995,3.0
spotify:track:3SMrDTwimapSxKnfMQyRj6,3.0
spotify:track:3SMxd9vNy41n9Xk4UFw36S,2.6989700043360187
spotify:track:3SOZcwfezNCWKs2vukSELD,3.0
spotify:track:3SOqxzjuTU2qtKiIxoesNy,3.0
spotify:track:3SPDQfj2UfWq6A2NllZnzn,2.6989700043360187
spotify:track:3SPcBPzvbmWLl8NU5efx4W,2.6989700043360187
spotify:track:3SQ4TPeUU3gQmnzPc5lzMG,3.0
spotify:track:3SQZYzWDFwiy82ChP9tPx3,3.0
spotify:track:3SRYWZrY6hVzUG4l1qJAs5,3.0
spotify:track:3ST4J483U6yVfpFflk5Pmq,3.0
spotify:track:3STZUacjo4rqXfww7hmSwn,3.0
spotify:track:3SVAN3BRByDmHOhKyIDxfC,2.5228787452803374
spotify:track:3SWqGa1J0M7hSBUDM0KePD,2.6989700043360187
spotify:track:3SYIDjJfB39MLACqJW3xET,2.6989700043360187
spotify:track:3SaQBp3KxoAYdIxVQU7wUI,3.0
spotify:track:3Sb1LafXzi9NqcPtCAX5B1,3.0
spotify:track:3Sc2Ej0kp301Wi2xQgMEzY,3.0
spotify:track:3ScJy88F8KqGDfWu8XJhHx,2.3010299956639813
spotify:track:3SdK9Yiyw8NkLOmt42oF5I,3.0
spotify:track:3SdTKo2uVsxFblQjpScoHy,2.3979400086720375
spotify:track:3SdaU4TNaaTAvjTy9nuJOY,3.0
spotify:track:3SdingSsFcZDZAyvcJbgAw,2.5228787452803374
spotify:track:3SeZzF0iKVwsqfpZcQeA4r,3.0
spotify:track:3Sf0jjDIe4xGk4xZ0xbNHY,2.6989700043360187
spotify:track:3SfZpKjMwvUQKGCty1dJ0T,2.5228787452803374
spotify:track:3SiFPLJReFiH2uq6Lht7Xc,3.0
spotify:track:3SipFlNddvL0XNZRLXvdZD,2.6989700043360187
spotify:track:3SizB9Beb0HZHww3PjoXbQ,3.0
spotify:track:3Sju0jbR35bTfajNgbkgFy,3.0
spotify:track:3SkhPph8j1IMJbvzWgOtiF,3.0
